9.26	0.05924
9.28	-0.01503
9.3	-0.08929
9.32	-0.16355
9.34	-0.06096
9.36	0.04164
9.38	0.01551
9.4	-0.01061
9.42	-0.03674
9.44	-0.06287
9.46	-0.08899
9.48	-0.0543
9.5	-0.01961
9.52	0.01508
9.54	0.04977
9.56	0.08446
9.58	0.05023
9.6	0.016
9.62	-0.01823
9.64	-0.05246
9.66	-0.08669
9.68	-0.06769
9.7	-0.0487
9.72	-0.0297
9.74	-0.01071
9.76	0.00829
9.78	-0.00314
9.8	0.02966
9.82	0.06246
9.84	-0.00234
9.86	-0.06714
9.88	-0.04051
9.9	-0.01388
9.92	0.01274
9.94	0.00805
9.96	0.03024
9.98	0.05243
10	0.02351
10.02	-0.00541
10.04	-0.03432
10.06	-0.06324
10.08	-0.09215
10.1	-0.12107
10.12	-0.0845
10.14	-0.04794
10.16	-0.01137
10.18	0.0252
10.2	0.06177
10.22	0.04028
10.24	0.0188
10.26	0.04456
10.28	0.07032
10.3	0.09608
10.32	0.12184
10.34	0.0635
10.36	0.00517
10.38	-0.05317
10.4	-0.03124
10.42	-0.0093
10.44	0.01263
10.46	0.03457
10.48	0.03283
10.5	0.03109
10.52	0.02935
10.54	0.04511
10.56	0.06087
10.58	0.07663
10.6	0.09239
10.62	0.05742
10.64	0.02245
10.66	-0.01252
10.68	0.0068
10.7	0.02611
10.72	0.04543
10.74	0.01571
10.76	-0.01402
10.78	-0.04374
10.8	-0.07347
10.82	-0.0399
10.84	-0.00633
10.86	0.02724
10.88	0.0608
10.9	0.03669
10.92	0.01258
10.94	-0.01153
10.96	-0.03564
10.98	-0.00677
11	0.0221
11.02	0.05098
11.04	0.07985
11.06	0.06915
11.08	0.05845
11.1	0.04775
11.12	0.03706
11.14	0.02636
11.16	0.05822
11.18	0.09009
11.2	0.12196
11.22	0.10069
11.24	0.07943
11.26	0.05816
11.28	0.03689
11.3	0.01563
11.32	-0.00564
11.34	-0.0269
11.36	-0.04817
11.38	-0.06944
11.4	-0.0907
11.42	-0.11197
11.44	-0.11521
11.46	-0.11846
11.48	-0.1217
11.5	-0.12494
11.52	-0.165
11.54	-0.20505
11.56	-0.15713
11.58	-0.10921
11.6	-0.06129
11.62	-0.01337
11.64	0.03455
11.66	0.08247
11.68	0.07576
11.7	0.06906
11.72	0.06236
11.74	0.08735
11.76	0.11235
11.78	0.13734
11.8	0.12175
11.82	0.10616
11.84	0.09057
11.86	0.07498
11.88	0.08011
11.9	0.08524
11.92	0.09037
11.94	0.06208
11.96	0.03378
11.98	0.00549
12	-0.02281
12.02	-0.05444
12.04	-0.0403
12.06	-0.02615
12.08	-0.01201
12.1	-0.02028
12.12	-0.02855
12.14	-0.06243
12.16	-0.03524
12.18	-0.00805
12.2	-0.04948
12.22	-0.03643
12.24	-0.02337
12.26	-0.03368
12.28	-0.01879
12.3	-0.00389
12.32	0.011
12.34	0.02589
12.36	0.01446
12.38	0.00303
12.4	-0.0084
12.42	0.00463
12.44	0.01766
12.46	0.03069
12.48	0.04372
12.5	0.02165
12.52	-0.00042
12.54	-0.02249
12.56	-0.04456
12.58	-0.03638
12.6	-0.02819
12.62	-0.02001
12.64	-0.01182
12.66	-0.02445
12.68	-0.03707
12.7	-0.04969
12.72	-0.05882
12.74	-0.06795
12.76	-0.07707
12.78	-0.0862
12.8	-0.09533
12.82	-0.06276
12.84	-0.03018
12.86	0.00239
12.88	0.03496
12.9	0.04399
12.92	0.05301
12.94	0.03176
12.96	0.01051
12.98	-0.01073
13	-0.03198
13.02	-0.05323
13.04	0.00186
13.06	0.05696
13.08	0.01985
13.1	-0.01726
13.12	-0.05438
13.14	-0.01204
13.16	0.03031
13.18	0.07265
13.2	0.11499
13.22	0.07237
13.24	0.02975
13.26	-0.01288
13.28	0.01212
13.3	0.03711
13.32	0.03517
13.34	0.03323
13.36	0.01853
13.38	0.00383
13.4	0.00342
13.42	-0.02181
13.44	-0.04704
13.46	-0.07227
13.48	-0.0975
13.5	-0.12273
13.52	-0.08317
13.54	-0.04362
13.56	-0.00407
13.58	0.03549
13.6	0.07504
13.62	0.1146
13.64	0.07769
13.66	0.04078
13.68	0.00387
13.7	0.00284
13.72	0.00182
13.74	-0.05513
13.76	0.04732
13.78	0.05223
13.8	0.05715
13.82	0.06206
13.84	0.06698
13.86	0.07189
13.88	0.02705
13.9	-0.01779
13.92	-0.06263
13.94	-0.10747
13.96	-0.15232
13.98	-0.12591
14	-0.0995
14.02	-0.07309
14.04	-0.04668
14.06	-0.02027
14.08	0.00614
14.1	0.03255
14.12	0.00859
14.14	-0.01537
14.16	-0.03932
14.18	-0.06328
14.2	-0.03322
14.22	-0.00315
14.24	0.02691
14.26	0.01196
14.28	-0.003
14.3	0.00335
14.32	0.0097
14.34	0.01605
14.36	0.02239
14.38	0.04215
14.4	0.06191
14.42	0.08167
14.44	0.03477
14.46	-0.01212
14.48	-0.01309
14.5	-0.01407
14.52	-0.05274
14.54	-0.02544
14.56	0.00186
14.58	0.02916
14.6	0.05646
14.62	0.08376
14.64	0.01754
14.66	-0.04869
14.68	-0.02074
14.7	0.00722
14.72	0.03517
14.74	-0.00528
14.76	-0.04572
14.78	-0.08617
14.8	-0.0696
14.82	-0.05303
14.84	-0.03646
14.86	-0.01989
14.88	-0.00332
14.9	0.01325
14.92	0.02982
14.94	0.01101
14.96	-0.00781
14.98	-0.02662
15	-0.00563
15.02	0.01536
15.04	0.03635
15.06	0.05734
15.08	0.03159
15.1	0.00584
15.12	-0.01992
15.14	-0.00201
15.16	0.01589
15.18	-0.01024
15.2	-0.03636
15.22	-0.06249
15.24	-0.0478
15.26	-0.03311
15.28	-0.04941
15.3	-0.0657
15.32	-0.082
15.34	-0.0498
15.36	-0.0176
15.38	0.0146
15.4	0.0468
15.42	0.079
15.44	0.0475
15.46	0.016
15.48	-0.0155
15.5	-0.00102
15.52	0.01347
15.54	0.02795
15.56	0.04244
15.58	0.05692
15.6	0.03781
15.62	0.0187
15.64	-0.00041
15.66	-0.01952
15.68	-0.00427
15.7	0.01098
15.72	0.02623
15.74	0.04148
15.76	0.01821
15.78	-0.00506
15.8	-0.00874
15.82	-0.03726
15.84	-0.06579
15.86	-0.026
15.88	0.0138
15.9	0.05359
15.92	0.09338
15.94	0.05883
15.96	0.02429
15.98	-0.01026
16	-0.0448
16.02	-0.01083
16.04	-0.01869
16.06	-0.02655
16.08	-0.03441
16.1	-0.02503
16.12	-0.01564
16.14	-0.00626
16.16	-0.01009
16.18	-0.01392
16.2	0.0149
16.22	0.04372
16.24	0.03463
16.26	0.02098
16.28	0.00733
16.3	-0.00632
16.32	-0.01997
16.34	0.00767
16.36	0.03532
16.38	0.03409
16.4	0.03287
16.42	0.03164
16.44	0.02403
16.46	0.01642
16.48	0.00982
16.5	0.00322
16.52	-0.00339
16.54	0.02202
16.56	-0.01941
16.58	-0.06085
16.6	-0.10228
16.62	-0.07847
16.64	-0.05466
16.66	-0.03084
16.68	-0.00703
16.7	0.01678
16.72	0.01946
16.74	0.02214
16.76	0.02483
16.78	0.01809
16.8	-0.00202
16.82	-0.02213
16.84	-0.00278
16.86	0.01656
16.88	0.0359
16.9	0.05525
16.92	0.07459
16.94	0.06203
16.96	0.04948
16.98	0.03692
17	-0.00145
17.02	0.04599
17.04	0.04079
17.06	0.03558
17.08	0.03037
17.1	0.03626
17.12	0.04215
17.14	0.04803
17.16	0.05392
17.18	0.04947
17.2	0.04502
17.22	0.04056
17.24	0.03611
17.26	0.03166
17.28	0.00614
17.3	-0.01937
17.32	-0.04489
17.34	-0.0704
17.36	-0.09592
17.38	-0.07745
17.4	-0.05899
17.42	-0.04052
17.44	-0.02206
17.46	-0.00359
17.48	0.01487
17.5	0.01005
17.52	0.00523
17.54	0.00041
17.56	-0.00441
17.58	-0.00923
17.6	-0.01189
17.62	-0.01523
17.64	-0.01856
17.66	-0.0219
17.68	-0.00983
17.7	0.00224
17.72	0.01431
17.74	0.00335
17.76	-0.0076
17.78	-0.01856
17.8	-0.00737
17.82	0.00383
17.84	0.01502
17.86	0.02622
17.88	0.01016
17.9	-0.0059
17.92	-0.02196
17.94	-0.00121
17.96	0.01953
17.98	0.04027
18	0.02826
18.02	0.01625
18.04	0.00424
18.06	0.00196
18.08	-0.00031
18.1	-0.00258
18.12	-0.00486
18.14	-0.00713
18.16	-0.00941
18.18	-0.01168
18.2	-0.01396
18.22	-0.0175
18.24	-0.02104
18.26	-0.02458
18.28	-0.02813
18.3	-0.03167
18.32	-0.03521
18.34	-0.04205
18.36	-0.04889
18.38	-0.03559
18.4	-0.02229
18.42	-0.00899
18.44	0.00431
18.46	0.01762
18.48	0.00714
18.5	-0.00334
18.52	-0.01383
18.54	0.01314
18.56	0.04011
18.58	0.06708
18.6	0.0482
18.62	0.02932
18.64	0.01043
18.66	-0.00845
18.68	-0.02733
18.7	-0.04621
18.72	-0.03155
18.74	-0.01688
18.76	-0.00222
18.78	0.01244
18.8	0.02683
18.82	0.04121
18.84	0.05559
18.86	0.03253
18.88	0.00946
18.9	-0.0136
18.92	-0.01432
18.94	-0.01504
18.96	-0.01576
18.98	-0.04209
19	-0.02685
19.02	-0.01161
19.04	0.00363
19.06	0.01887
19.08	0.03411
19.1	0.03115
19.12	0.02819
19.14	0.02917
19.16	0.03015
19.18	0.03113
19.2	0.00388
19.22	-0.02337
19.24	-0.05062
19.26	-0.0382
19.28	-0.02579
19.3	-0.01337
19.32	-0.00095
19.34	0.01146
19.36	0.02388
19.38	0.03629
19.4	0.01047
19.42	-0.01535
19.44	-0.04117
19.46	-0.06699
19.48	-0.05207
19.5	-0.03715
19.52	-0.02222
19.54	-0.0073
19.56	0.00762
19.58	0.02254
19.6	0.03747
19.62	0.04001
19.64	0.04256
19.66	0.04507
19.68	0.04759
19.7	0.0501
19.72	0.04545
19.74	0.0408
19.76	0.02876
19.78	0.01671
19.8	0.00467
19.82	-0.00738
19.84	-0.00116
19.86	0.00506
19.88	0.01128
19.9	0.0175
19.92	-0.00211
19.94	-0.02173
19.96	-0.04135
19.98	-0.06096
20	-0.08058
20.02	-0.06995
20.04	-0.05931
20.06	-0.04868
20.08	-0.03805
20.1	-0.02557
20.12	-0.0131
20.14	-0.00063
20.16	0.01185
20.18	0.02432
20.2	0.0368
20.22	0.04927
20.24	0.02974
20.26	0.01021
20.28	-0.00932
20.3	-0.02884
20.32	-0.04837
20.34	-0.0679
20.36	-0.04862
20.38	-0.02934
20.4	-0.01006
20.42	0.00922
20.44	0.02851
20.46	0.04779
20.48	0.02456
20.5	0.00133
20.52	-0.0219
20.54	-0.04513
20.56	-0.06836
20.58	-0.04978
20.6	-0.0312
20.62	-0.01262
20.64	0.00596
20.66	0.02453
20.68	0.04311
20.7	0.06169
20.72	0.08027
20.74	0.09885
20.76	0.06452
20.78	0.03019
20.8	-0.00414
20.82	-0.03848
20.84	-0.07281
20.86	-0.05999
20.88	-0.04717
20.9	-0.03435
20.92	-0.03231
20.94	-0.03028
20.96	-0.02824
20.98	-0.00396
21	0.02032
21.02	0.00313
21.04	-0.01406
21.06	-0.03124
21.08	-0.04843
21.1	-0.06562
21.12	-0.05132
21.14	-0.03702
21.16	-0.02272
21.18	-0.00843
21.2	0.00587
21.22	0.02017
21.24	0.02698
21.26	0.03379
21.28	0.04061
21.3	0.04742
21.32	0.05423
21.34	0.03535
21.36	0.01647
21.38	0.01622
21.4	0.01598
21.42	0.01574
21.44	0.00747
21.46	-0.0008
21.48	-0.00907
21.5	0.00072
21.52	0.01051
21.54	0.0203
21.56	0.03009
21.58	0.03989
21.6	0.03478
21.62	0.02967
21.64	0.02457
21.66	0.03075
21.68	0.03694
21.7	0.04313
21.72	0.04931
21.74	0.0555
21.76	0.06168
21.78	-0.00526
21.8	-0.0722
21.82	-0.06336
21.84	-0.05451
21.86	-0.04566
21.88	-0.03681
21.9	-0.03678
21.92	-0.03675
21.94	-0.03672
21.96	-0.01765
21.98	0.00143
22	0.02051
22.02	0.03958
22.04	0.05866
22.06	0.03556
22.08	0.01245
22.1	-0.01066
22.12	-0.03376
22.14	-0.05687
22.16	-0.04502
22.18	-0.03317
22.2	-0.02131
22.22	-0.00946
22.24	0.00239
22.26	-0.00208
22.28	-0.00654
22.3	-0.01101
22.32	-0.01548
22.34	-0.012
22.36	-0.00851
22.38	-0.00503
22.4	-0.00154
22.42	0.00195
22.44	0.00051
22.46	-0.00092
22.48	0.01135
22.5	0.02363
22.52	0.0359
22.54	0.04818
22.56	0.06045
22.58	0.07273
22.6	0.02847
22.62	-0.01579
22.64	-0.06004
22.66	-0.05069
22.68	-0.04134
22.7	-0.03199
22.72	-0.03135
22.74	-0.03071
22.76	-0.03007
22.78	-0.01863
22.8	-0.00719
22.82	0.00425
22.84	0.0157
22.86	0.02714
22.88	0.03858
22.9	0.02975
22.92	0.02092
22.94	0.02334
22.96	0.02576
22.98	0.02819
23	0.03061
23.02	0.03304
23.04	0.01371
23.06	-0.00561
23.08	-0.02494
23.1	-0.02208
23.12	-0.01923
23.14	-0.01638
23.16	-0.01353
23.18	-0.01261
23.2	-0.0117
23.22	-0.00169
23.24	0.00833
23.26	0.01834
23.28	0.02835
23.3	0.03836
23.32	0.04838
23.34	0.03749
23.36	0.0266
23.38	0.01571
23.4	0.00482
23.42	-0.00607
23.44	-0.01696
23.46	-0.0078
23.48	0.00136
23.5	0.01052
23.52	0.01968
23.54	0.02884
23.56	-0.00504
23.58	-0.03893
23.6	-0.02342
23.62	-0.00791
23.64	0.00759
23.66	0.0231
23.68	0.00707
23.7	-0.00895
23.72	-0.02498
23.74	-0.041
23.76	-0.05703
23.78	-0.0292
23.8	-0.00137
23.82	0.02645
23.84	0.05428
23.86	0.03587
23.88	0.01746
23.9	-0.00096
23.92	-0.01937
23.94	-0.03778
23.96	-0.02281
23.98	-0.00784
24	0.00713
24.02	0.0221
24.04	0.03707
24.06	0.05204
24.08	0.06701
24.1	0.08198
24.12	0.03085
24.14	-0.02027
24.16	-0.0714
24.18	-0.12253
24.2	-0.08644
24.22	-0.05035
24.24	-0.01426
24.26	0.02183
24.28	0.05792
24.3	0.094
24.32	0.13009
24.34	0.03611
24.36	-0.05787
24.38	-0.04802
24.4	-0.03817
24.42	-0.02832
24.44	-0.01846
24.46	-0.00861
24.48	-0.03652
24.5	-0.06444
24.52	-0.06169
24.54	-0.05894
24.56	-0.05618
24.58	-0.06073
24.6	-0.06528
24.62	-0.04628
24.64	-0.02728
24.66	-0.00829
24.68	0.01071
24.7	0.0297
24.72	0.03138
24.74	0.03306
24.76	0.03474
24.78	0.03642
24.8	0.04574
24.82	0.05506
24.84	0.06439
24.86	0.07371
24.88	0.08303
24.9	0.03605
24.92	-0.01092
24.94	-0.0579
24.96	-0.04696
24.98	-0.03602
25	-0.02508
25.02	-0.01414
25.04	-0.03561
25.06	-0.05708
25.08	-0.07855
25.1	-0.06304
25.12	-0.04753
25.14	-0.03203
25.16	-0.01652
25.18	-0.00102
25.2	0.00922
25.22	0.01946
25.24	0.0297
25.26	0.03993
25.28	0.05017
25.3	0.06041
25.32	0.07065
25.34	0.08089
25.36	-0.00192
25.38	-0.08473
25.4	-0.07032
25.42	-0.0559
25.44	-0.04148
25.46	-0.05296
25.48	-0.06443
25.5	-0.0759
25.52	-0.08738
25.54	-0.09885
25.56	-0.06798
25.58	-0.0371
25.6	-0.00623
25.62	0.02465
25.64	0.05553
25.66	0.0864
25.68	0.11728
25.7	0.14815
25.72	0.08715
25.74	0.02615
25.76	-0.03485
25.78	-0.09584
25.8	-0.071
25.82	-0.04616
25.84	-0.02132
25.86	0.00353
25.88	0.02837
25.9	0.05321
25.92	-0.00469
25.94	-0.06258
25.96	-0.12048
25.98	-0.0996
26	-0.07872
26.02	-0.05784
26.04	-0.03696
26.06	-0.01608
26.08	0.0048
26.1	0.02568
26.12	0.04656
26.14	0.06744
26.16	0.08832
26.18	0.1092
26.2	0.13008
26.22	0.10995
26.24	0.08982
26.26	0.06969
26.28	0.04955
26.3	0.04006
26.32	0.03056
26.34	0.02107
26.36	0.01158
26.38	0.0078
26.4	0.00402
26.42	0.00024
26.44	-0.00354
26.46	-0.00732
26.48	-0.0111
26.5	-0.0078
26.52	-0.0045
26.54	-0.0012
26.56	0.0021
26.58	0.0054
26.6	-0.00831
26.62	-0.02203
26.64	-0.03575
26.66	-0.04947
26.68	-0.06319
26.7	-0.05046
26.72	-0.03773
26.74	-0.025
26.76	-0.01227
26.78	0.00046
26.8	0.00482
26.82	0.00919
26.84	0.01355
26.86	0.01791
26.88	0.02228
26.9	0.00883
26.92	-0.00462
26.94	-0.01807
26.96	-0.03152
26.98	-0.02276
27	-0.01401
27.02	-0.00526
27.04	0.0035
27.06	0.01225
27.08	0.02101
27.1	0.01437
27.12	0.00773
27.14	0.0011
27.16	0.00823
27.18	0.01537
27.2	0.02251
27.22	0.01713
27.24	0.01175
27.26	0.00637
27.28	0.01376
27.3	0.02114
27.32	0.02852
27.34	0.03591
27.36	0.04329
27.38	0.03458
27.4	0.02587
27.42	0.01715
27.44	0.00844
27.46	-0.00027
27.48	-0.00898
27.5	-0.00126
27.52	0.00645
27.54	0.01417
27.56	0.02039
27.58	0.02661
27.6	0.03283
27.62	0.03905
27.64	0.04527
27.66	0.03639
27.68	0.0275
27.7	0.01862
27.72	0.00974
27.74	0.00086
27.76	-0.01333
27.78	-0.02752
27.8	-0.04171
27.82	-0.02812
27.84	-0.01453
27.86	-0.00094
27.88	0.01264
27.9	0.02623
27.92	0.0169
27.94	0.00756
27.96	-0.00177
27.98	-0.01111
28	-0.02044
28.02	-0.02977
28.04	-0.03911
28.06	-0.02442
28.08	-0.00973
28.1	0.00496
28.12	0.01965
28.14	0.03434
28.16	0.02054
28.18	0.00674
28.2	-0.00706
28.22	-0.02086
28.24	-0.03466
28.26	-0.02663
28.28	-0.0186
28.3	-0.01057
28.32	-0.00254
28.34	-0.00063
28.36	0.00128
28.38	0.00319
28.4	0.0051
28.42	0.00999
28.44	0.01488
28.46	0.00791
28.48	0.00093
28.5	-0.00605
28.52	0.00342
28.54	0.01288
28.56	0.02235
28.58	0.03181
28.6	0.04128
28.62	0.02707
28.64	0.01287
28.66	-0.00134
28.68	-0.01554
28.7	-0.02975
28.72	-0.04395
28.74	-0.03612
28.76	-0.02828
28.78	-0.02044
28.8	-0.0126
28.82	-0.00476
28.84	0.00307
28.86	0.01091
28.88	0.00984
28.9	0.00876
28.92	0.00768
28.94	0.00661
28.96	0.01234
28.98	0.01807
29	0.0238
29.02	0.02953
29.04	0.03526
29.06	0.02784
29.08	0.02042
29.1	0.013
29.12	-0.03415
29.14	-0.00628
29.16	-0.00621
29.18	-0.00615
29.2	-0.00609
29.22	-0.00602
29.24	-0.00596
29.26	-0.0059
29.28	-0.00583
29.3	-0.00577
29.32	-0.00571
29.34	-0.00564
29.36	-0.00558
29.38	-0.00552
29.4	-0.00545
29.42	-0.00539
29.44	-0.00532
29.46	-0.00526
29.48	-0.0052
29.5	-0.00513
29.52	-0.00507
29.54	-0.00501
29.56	-0.00494
29.58	-0.00488
29.6	-0.00482
29.62	-0.00475
